nct_id,title,status,start_date,completion_date,phase,enrollment,study_type,sponsor,sponsor_class,fda_regulated
NCT06592820,Endoscopic Ultrasound Shear Wave Elastography Study,RECRUITING,2025-09-03,2027-03-28,,300,OBSERVATIONAL,Olympus Corporation of the Americas,INDUSTRY,True
NCT06915454,High-Resolution PET-CT Imaging for Surgical Margin Visualization,RECRUITING,2025-09-03,2027-07,NA,50,INTERVENTIONAL,Vanderbilt-Ingram Cancer Center,OTHER,True
NCT06049563,Evaluation of Upper Abdomen Imaging With Low Field MRI Scanner (0.4T),COMPLETED,2023-12-21,2024-08-01,,40,OBSERVATIONAL,Esaote S.p.A.,INDUSTRY,True
NCT05491993,This Trial is a Clinical Performance Validation Study That Will Evaluate the Clinical Agreement of the Sky Medical™ Rapid Antigen Test Comparing the Antigen Rapid Test to RT-PCR,UNKNOWN,2022-02-22,2023-01-11,NA,200,INTERVENTIONAL,"Sky Medical Supplies & Equipments, LLC",INDUSTRY,True
NCT04800471,Improving Glycemic Control in DM2 Patients in the Ambulatory Setting,COMPLETED,2021-08-16,2024-07-09,NA,30,INTERVENTIONAL,"University of Maryland, Baltimore",OTHER,True
NCT04142944,The Impact of a Predictive Hypoglycaemia Alert Function in Physical Activity for People With T1DM,COMPLETED,2019-12-11,2021-07-27,NA,30,INTERVENTIONAL,Imperial College London,OTHER,True
NCT03893500,Utility of At-home Monitoring of Exercise Capacity by App-based 6-minute Walk Test,ACTIVE_NOT_RECRUITING,2020-07-01,2025-06-30,NA,63,INTERVENTIONAL,Stanford University,OTHER,True
NCT06376032,EndeavorOTC® Research Study in College Students,ACTIVE_NOT_RECRUITING,2024-01-10,2025-12-31,NA,69,INTERVENTIONAL,"Akili Interactive Labs, Inc.",INDUSTRY,True
NCT04066634,Vivio AS (Aortic Stenosis) Detection Study,COMPLETED,2019-04-02,2019-10-29,NA,200,INTERVENTIONAL,Avicena LLC,INDUSTRY,True
NCT07217925,Neurofeedback and Well-Being Among People With Co-Occurring Obsessive Compulsive Disorder and Post-traumatic Stress Symptoms,NOT_YET_RECRUITING,2025-11,2029-01,NA,20,INTERVENTIONAL,Wayne State University,OTHER,True
NCT04660552,Transcranial Photobiomodulation for Reducing Autism Symptoms in Children,COMPLETED,2020-11-15,2023-12-30,NA,34,INTERVENTIONAL,JelikaLite LLC,INDUSTRY,True
NCT05647785,Long-term Follow-up of RESTORE Study,UNKNOWN,2022-10-31,2023-06-30,,350,OBSERVATIONAL,Blue Note Therapeutics,INDUSTRY,True
NCT04556240,RECORD-VP: Real-time Evaluation of Cardiac Outpatient Recording Device With VitalPatch RTM,WITHDRAWN,2020-09-15,2020-11-30,,0,OBSERVATIONAL,VitalConnect Inc.,INDUSTRY,True
NCT04984447,OCT Guided Trans Nasal Imaging of the Small Intestine in Adults,ENROLLING_BY_INVITATION,2017-09-22,2029-12,NA,30,INTERVENTIONAL,Massachusetts General Hospital,OTHER,True
NCT05857852,Low-Intensity Focused Ultrasound for Cocaine Use Disorder,UNKNOWN,2023-03-01,2025-03-01,NA,30,INTERVENTIONAL,University of Virginia,OTHER,True
NCT03125525,Clinical Experience With Transcutaneous Supraorbital Nerve Stimulation in Refractory Migraine,COMPLETED,2016-01-01,2016-06-30,,37,OBSERVATIONAL,Corfu Headache Clinic,OTHER,True
NCT04061148,Near Infrared Spectroscopy (NIRS) for Assessment of Depression,RECRUITING,2019-01-04,2027-12-30,NA,90,INTERVENTIONAL,"University of California, San Francisco",OTHER,True
NCT03942055,The Association of B-7 Lung Ultrasound Pattern With the Development of Postoperative Pulmonary Edema,WITHDRAWN,2018-10-15,2019-03-15,,0,OBSERVATIONAL,University of Alabama at Birmingham,OTHER,True
NCT05555485,Understanding the Effects of Transcutaneous Auricular Neurostimulation for Treatment of Chronic Pain,RECRUITING,2023-05-24,2027-09-30,NA,60,INTERVENTIONAL,"The University of Texas Medical Branch, Galveston",OTHER,True
NCT04169776,Effect of Daily Transcutaneous Auricular Vagus Nerve Stimulation (taVNS) on Proteinuria in Pediatric Patients With Idiopathic Nephrotic Syndrome,COMPLETED,2019-12-01,2021-12-01,NA,7,INTERVENTIONAL,Northwell Health,OTHER,True
NCT06323447,Pivotal Study to Validate a Novel System to Non-Invasively Detect Severe Neutropenia,NOT_YET_RECRUITING,2025-04-01,2026-04-28,,210,OBSERVATIONAL,"Leuko Labs, Inc.",INDUSTRY,True
NCT06452355,Safety and Effectiveness of the KOKO Device to Treat Primary Abnormal Postpartum Uterine Bleeding or Hemorrhage,RECRUITING,2024-08-29,2026-08-30,NA,72,INTERVENTIONAL,KOKO Medical Inc.,INDUSTRY,True
NCT04818645,Insertable Cardiac Monitor for Primary Atrial Fibrillation Detection in High-Risk Heart Failure Patients,ACTIVE_NOT_RECRUITING,2023-01-31,2028-07-01,NA,477,INTERVENTIONAL,University of Rochester,OTHER,True
NCT05342883,GammaTile and Stupp in Newly Diagnosed GBM,ACTIVE_NOT_RECRUITING,2022-08-17,2027-12-01,PHASE4,61,INTERVENTIONAL,"GT Medical Technologies, Inc.",INDUSTRY,True
NCT03705351,Tumor Treating Fields With Chemoradiation in Newly Diagnosed GBM,TERMINATED,2019-12-02,2022-02-24,PHASE1,7,INTERVENTIONAL,Providence Health & Services,OTHER,True
NCT07088835,SeizEAR Safety Study,RECRUITING,2025-05-08,2026-12-31,NA,15,INTERVENTIONAL,Icahn School of Medicine at Mount Sinai,OTHER,True
NCT05437276,A Therapeutic Experience Program (TEP) Study for Improvement of Gait in People With Multiple Sclerosis (MS),COMPLETED,2022-07-01,2024-12-31,,43,OBSERVATIONAL,Helius Medical Inc,INDUSTRY,True
NCT03747601,Temporal Interference Brain Stimulation,TERMINATED,2019-09-19,2023-06-30,NA,8,INTERVENTIONAL,Beth Israel Deaconess Medical Center,OTHER,True
NCT07224607,Transcranial Photobiomodulation (tPBM) in Alzheimer's Disease Study,RECRUITING,2025-12-25,2026-10,NA,45,INTERVENTIONAL,Cedars-Sinai Medical Center,OTHER,True
NCT03076515,Migraine Treatment With Nerivio Migra Neurostimulation Device,TERMINATED,2017-04-02,2018-04-01,NA,120,INTERVENTIONAL,Theranica,INDUSTRY,True
NCT03479697,HIRREM for Stage 1 Primary Hypertension,COMPLETED,2018-08-08,2020-11-13,NA,5,INTERVENTIONAL,Wake Forest University Health Sciences,OTHER,True
NCT04571112,GPi+NBM DBS in Parkinson's Disease With Mild Cognitive Impairment,COMPLETED,2017-12-04,2021-03-01,NA,6,INTERVENTIONAL,University of Toronto,OTHER,True
NCT07404852,Non-invasive Vagus Nerve Stimulation to Reduce Inflammation and Brain Injury Blood Biomarkers Following an Acute Ischemic Stroke,RECRUITING,2026-02-23,2028-02-29,NA,65,INTERVENTIONAL,Washington University School of Medicine,OTHER,True
NCT03559829,Feasibility of Home-based Virtual Reality Rehabilitation for the Upper Extremity in Subacute and Chronic Stroke,COMPLETED,2016-09-23,2018-02-02,NA,20,INTERVENTIONAL,Stanford University,OTHER,True
NCT02744911,Development of Software to Provide the SpeechVive Device Via the Internet,COMPLETED,2018-01-26,2019-06-15,NA,143,INTERVENTIONAL,"SpeechVive, Inc",INDUSTRY,True
NCT07270276,The Impact of Dry Needling on Electrophysiological and Ultrasound-based Biomarkers for Myofascial Pain,RECRUITING,2026-02-01,2028-08-31,NA,70,INTERVENTIONAL,Beth Israel Deaconess Medical Center,OTHER,True
NCT07215481,Automated Image-Guided Programming of Deep Brain Stimulation (DBS) for Parkinson's Disease,NOT_YET_RECRUITING,2025-12,2026-10,NA,15,INTERVENTIONAL,Stanford University,OTHER,True
NCT03597100,Prospective Study for Symptomatic Relief of ET With Cala Therapy,COMPLETED,2018-12-14,2019-05-29,NA,263,INTERVENTIONAL,"Cala Health, Inc.",INDUSTRY,True
NCT06101004,"A Multi-center, Non-interventional Prospective Clinical Trial to Evaluate the Safety and Effectiveness of CVA-FLOW",UNKNOWN,2023-10-23,2024-05-30,,460,OBSERVATIONAL,Cvaid Medical,INDUSTRY,True
NCT04584762,Automated Variable Pattern Insufflator Device (AVPI) for the Acute Treatment of Migraine,UNKNOWN,2020-03-09,2022-10-31,NA,80,INTERVENTIONAL,"Nocira, LLC",INDUSTRY,True
NCT04799418,STEM-PD Open Label Extension (OLE),TERMINATED,2022-09-15,2025-02-24,NA,148,INTERVENTIONAL,Scion NeuroStim,INDUSTRY,True
NCT06867809,Spine and Brain Stimulation for Movement Recovery After Cervical Spinal Cord Injury,RECRUITING,2026-01-15,2027-03-31,NA,20,INTERVENTIONAL,Jason Carmel,OTHER,True
NCT04250376,The Use of Transcranial Focused Ultrasound for the Treatment of Neurodegenerative Dementias,UNKNOWN,2017-11-27,2025-01,NA,100,INTERVENTIONAL,Neurological Associates of West Los Angeles,OTHER,True
NCT05338697,"Validation of Early Prognostic Data for Recovery Outcome After Stroke for Future, Higher Yield Trials",RECRUITING,2022-06-18,2027-10,,657,OBSERVATIONAL,University of Cincinnati,OTHER,True
NCT06135285,Korus: a Device to Prevent Sudden Unexpected Death in Epilepsy (SUDEP),NOT_YET_RECRUITING,2026-05-15,2027-06,NA,10,INTERVENTIONAL,Brigham and Women's Hospital,OTHER,True
NCT05444335,Screening for Atrial Fibrillation in Elderly Women Older Than 70 Years,ACTIVE_NOT_RECRUITING,2023-07-15,2026-12-15,NA,120,INTERVENTIONAL,"University of Maryland, Baltimore",OTHER,True
NCT03547687,Neurosciences-Intensive Care Unit Electrical Stimulation,COMPLETED,2018-08-10,2019-12-31,NA,9,INTERVENTIONAL,Oregon Health and Science University,OTHER,True
NCT06641271,Study to Investigate Vagus Nerve Stimulation Paired With Motor Task for Remyelination and Functional Recovery,RECRUITING,2025-01-21,2027-11,NA,70,INTERVENTIONAL,"University of Colorado, Denver",OTHER,True
NCT06722755,Stroke and CPAP Outcome Study 3 Randomized Controlled Trial,RECRUITING,2025-01-15,2028-05,NA,250,INTERVENTIONAL,University of Washington,OTHER,True
NCT03801382,Psychometric Properties of IntelliSpace Cognition,COMPLETED,2019-04-15,2019-08-26,NA,450,INTERVENTIONAL,Philips Electronics Nederland B.V. acting through Philips CTO organization,INDUSTRY,True
NCT05400512,Cognitive Enhancement in Depression (The COG-D Study),COMPLETED,2023-02-08,2025-08-18,NA,16,INTERVENTIONAL,Vanderbilt University Medical Center,OTHER,True
NCT03214224,Remote Pulmonary Function Testing in Amyotrophic Lateral Sclerosis (Pilot),COMPLETED,2017-11-01,2019-09-30,NA,49,INTERVENTIONAL,Milton S. Hershey Medical Center,OTHER,True
NCT05773755,DBS for TRD With the Medtronic Percept PC,RECRUITING,2023-03-01,2028-12,NA,10,INTERVENTIONAL,"Helen Mayberg, MD",OTHER,True
NCT05949580,Study to Evaluate the Usability and Value of Integrated Digital Solutions in Medical Care of Participants With Multiple Sclerosis,RECRUITING,2024-10-21,2028-03-31,,500,OBSERVATIONAL,Hoffmann-La Roche,INDUSTRY,True
NCT03557333,Safety and Tolerability of POD-DHE (INP104) in Migraine (STOP 301),COMPLETED,2018-07-13,2020-03-17,PHASE3,360,INTERVENTIONAL,Impel Pharmaceuticals,INDUSTRY,True
NCT05032482,WeArable Neuromodulation DeVice for the TrEatment of Alzheimer's Disease,WITHDRAWN,2023-12,2024-03,NA,0,INTERVENTIONAL,Scion NeuroStim,INDUSTRY,True
NCT03716505,Non-invasive Vagus Nerve Stimulation for the Prevention of Migraines,COMPLETED,2018-11-02,2020-09-09,NA,231,INTERVENTIONAL,ElectroCore INC,INDUSTRY,True
NCT04828707,Assessment of Safety and Efficacy of Nerivio for the Migraine Prevention,COMPLETED,2021-04-13,2022-10-10,NA,335,INTERVENTIONAL,Theranica,INDUSTRY,True
NCT05408143,An Enhanced Home-Based Telemedicine Program Using Remote Examination Devices for Children With Medical Complexity,RECRUITING,2022-07-12,2025-11-01,NA,300,INTERVENTIONAL,"The University of Texas Health Science Center, Houston",OTHER,True
NCT06951906,Imaging Biomarkers of FOG Response to DBS,RECRUITING,2024-11-11,2030-01,PHASE4,54,INTERVENTIONAL,Medical University of South Carolina,OTHER,True
NCT04629469,Low Field and High Field Magnetic Resonance Imaging Assessments on Pediatric Patients,RECRUITING,2020-10-01,2030-12,NA,250,INTERVENTIONAL,Children's Mercy Hospital Kansas City,OTHER,True
NCT03207685,Generalized Seizure Detection And Alerting In The EMU With The Empatica Embrace Watch And Smartphone-Based Alert System,UNKNOWN,2017-06-30,2022-01,NA,100,INTERVENTIONAL,"Empatica, Inc.",INDUSTRY,True
NCT07115940,Medical Management With Endovascular Thrombectomy Versus Medical Management Alone in Patients Presenting Beyond 24 Hours of Last Known Well,RECRUITING,2026-05-01,2029-12-01,NA,408,INTERVENTIONAL,Amrou Sarraj,OTHER,True
NCT04194008,Efficacy and Safety of Nerivio Device for Acute Treatment of Migraine in People With Chronic Migraine,COMPLETED,2019-11-18,2020-08-30,NA,126,INTERVENTIONAL,Theranica,INDUSTRY,True
NCT03296852,Study: SONAS Ultrasound for Detecting Stroke SONAS Ultrasound for Detecting Stroke,COMPLETED,2018-04-19,2019-01-20,EARLY_PHASE1,12,INTERVENTIONAL,"University of California, Los Angeles",OTHER,True
NCT06585254,tVNS in Long COVID-19,RECRUITING,2024-11-01,2026-12-31,NA,50,INTERVENTIONAL,Icahn School of Medicine at Mount Sinai,OTHER,True
NCT05653778,Scrambler Therapy for Corticobasal Syndrome-Associated Pain,RECRUITING,2024-04-05,2027-02,NA,25,INTERVENTIONAL,Johns Hopkins University,OTHER,True
NCT06008717,Double-Blind Clinical Trial of Subthalamic Nucleus Deep Brain Stimulation in Early-Stage Parkinson's Disease,NOT_YET_RECRUITING,2028-01-01,2032-12-31,NA,40,INTERVENTIONAL,Mallory Hacker,OTHER,True
NCT06357832,New Investigational Stimulation Protocol for Treatment of Major Depression Disorder (MDD),COMPLETED,2024-04-29,2026-03-05,NA,104,INTERVENTIONAL,Brainsway,INDUSTRY,True
NCT04650282,Sphenopalatine Ganglion Block for Headache After Concussion,TERMINATED,2021-03-18,2021-04-06,PHASE2,2,INTERVENTIONAL,University of Michigan,OTHER,True
NCT04652583,Auricular Muscle Zone Stimulation for Parkinson Disease,COMPLETED,2021-05-01,2022-01-05,PHASE2,38,INTERVENTIONAL,Stoparkinson Healthcare Systems LLC,INDUSTRY,True
NCT06336720,PoNS® Therapy for Gait and Balance Deficits in Chronic Stroke Survivors: A Single-Arm Study,ACTIVE_NOT_RECRUITING,2024-05-01,2026-09-30,NA,30,INTERVENTIONAL,Helius Medical Inc,INDUSTRY,True
NCT03337620,Efficacy and Safety of Tx360® Transnasal Sphenopalatine Ganglion Block in the Treatment of Chronic Migraine,COMPLETED,2017-09-20,2023-12-29,PHASE3,174,INTERVENTIONAL,Tian Medical Inc.,INDUSTRY,True
NCT07152145,Pilot Study of tSCS for Improving Upper Limb Function in People With Multiple Sclerosis,NOT_YET_RECRUITING,2025-10,2026-12,NA,60,INTERVENTIONAL,Parc de Salut Mar,OTHER,True
NCT03465904,A Phase III Trial of e-TNS for the Acute Treatment of Migraine,COMPLETED,2018-04-10,2019-01-11,NA,607,INTERVENTIONAL,Cefaly Technology,INDUSTRY,True
NCT02340585,Neuroform Atlas Stent System Study,COMPLETED,2015-06-18,2022-09-30,NA,298,INTERVENTIONAL,Stryker Neurovascular,INDUSTRY,True
NCT06804668,Safety and Feasibility of Tele-supervised Home-based Transcranial Direct Current Stimulation in Parkinson's Disease,RECRUITING,2025-02-06,2026-09-01,NA,6,INTERVENTIONAL,Brigham and Women's Hospital,OTHER,True
NCT04874155,Noninvasive Peripheral Nerve Stimulation for Medication-Refractory Primary RLS (The RESTFUL Study),COMPLETED,2021-05-06,2022-04-08,NA,133,INTERVENTIONAL,"Noctrix Health, Inc.",INDUSTRY,True
NCT07001072,Smartshoes for Freezing of Gait in Parkinson's Disease,NOT_YET_RECRUITING,2025-09,2026-09,NA,20,INTERVENTIONAL,Stanford University,OTHER,True
NCT03529045,Registry of Subjects With Drug Resistant Epilepsy and Treated With the VNS Therapy System.,COMPLETED,2018-02-05,2024-09-11,,827,OBSERVATIONAL,LivaNova,INDUSTRY,True
NCT03787238,"A Randomized, Multicenter, Study for the prEvention and Acute Treatment of Migraine (REAL)",WITHDRAWN,2019-05-15,2020-10-01,NA,0,INTERVENTIONAL,ElectroCore INC,INDUSTRY,True
NCT07010705,Digital Measures for Clinical Trial Endpoints in Huntington's Disease,RECRUITING,2025-06-20,2026-09-30,,100,OBSERVATIONAL,University of Rochester,OTHER,True
NCT04131764,Diagnosis of ON With or Without MS or NMOSD,TERMINATED,2019-10-04,2022-09-06,,112,OBSERVATIONAL,Jagannadha R Avasarala,OTHER,True
NCT04471844,"Pivotal, Randomized, Open-label Study of Optune® (Tumor Treating Fields) Concomitant With RT & TMZ for the Treatment of Newly Diagnosed GBM",COMPLETED,2020-12-08,2026-02-19,NA,981,INTERVENTIONAL,NovoCure Ltd.,INDUSTRY,True
NCT06245031,"Extension to a Pivotal Study of Sensory Stimulation in Alzheimer's Disease (OLE Hope Study, CA-0015)",ENROLLING_BY_INVITATION,2024-02-29,2027-03,NA,402,INTERVENTIONAL,"Cognito Therapeutics, Inc.",INDUSTRY,True
NCT07288437,Deep Brain Stimulation for Spinocerebellar Ataxia,RECRUITING,2026-03,2031-03,NA,5,INTERVENTIONAL,"University of California, San Francisco",OTHER,True
NCT04217551,Influence of Cooling Duration on Efficacy in Cardiac Arrest Patients,ACTIVE_NOT_RECRUITING,2020-05-18,2025-09-05,NA,1158,INTERVENTIONAL,University of Michigan,OTHER,True
NCT04201834,Risperidone for the Treatment of Huntington's Disease Involuntary Movements,COMPLETED,2020-08-13,2023-12-30,PHASE2,6,INTERVENTIONAL,University of Rochester,OTHER,True
NCT02791893,Vagus Nerve Stimulation: Treatment for Gulf Veterans With Gulf War Illness,COMPLETED,2017-03-21,2020-04-15,NA,27,INTERVENTIONAL,Benjamin Natelson,OTHER,True
NCT04205370,Sleep Behaviors in Pregnancy,RECRUITING,2020-01-22,2026-12,NA,500,INTERVENTIONAL,University of Michigan,OTHER,True
NCT03872453,Acute Treatment Trial in Adult Subjects With Migraines,COMPLETED,2019-03-25,2019-11-11,"PHASE2, PHASE3",2154,INTERVENTIONAL,Pfizer,INDUSTRY,True
NCT06516354,Evaluation of Obstructive Sleep Apnea (OSA) Using Portable Sleep Testing (PST) Devices on an Inpatient Stroke Unit,WITHDRAWN,2017-08-01,2019-03-31,NA,0,INTERVENTIONAL,Wake Forest University Health Sciences,OTHER,True
NCT07181174,Early Prediction and Diagnosis of Acute Kidney Injury,ENROLLING_BY_INVITATION,2024-12-01,2026-01-01,,45,OBSERVATIONAL,Aswan University,OTHER,True
NCT06368193,The Neuralert Stroke Monitor Pilot Trial,RECRUITING,2024-12-12,2027-05-01,NA,50,INTERVENTIONAL,Neuralert Technologies LLC,INDUSTRY,True
NCT05870124,Clinical Study of a Micro-Implantable Pulse Generator for the Treatment of Peripheral Neuropathic Pain (COMFORT 2),ACTIVE_NOT_RECRUITING,2023-04-27,2027-12-31,NA,185,INTERVENTIONAL,"Nalu Medical, Inc.",INDUSTRY,True
NCT06747676,GRAViceptive NEGlect Treatment in Acute Stroke Using Targeted Cranial ELECTrotherapy,RECRUITING,2025-01-03,2026-01-15,"PHASE1, PHASE2",28,INTERVENTIONAL,University of Sao Paulo,OTHER,True
NCT05560867,Neural Mechanisms of Motor Recovery With Technology Assisted Training,TERMINATED,2022-12-14,2024-05-01,NA,4,INTERVENTIONAL,"University of Maryland, Baltimore",OTHER,True
NCT03741400,Virtual Reality Glove for Hand and Arm Rehabilitation After Stroke,COMPLETED,2018-10-01,2023-09-15,NA,60,INTERVENTIONAL,Stanford University,OTHER,True
NCT04050501,Non-invasive Vagus Nerve Stimulation in Acute Ischemic Stroke,COMPLETED,2019-10-09,2025-05-05,NA,150,INTERVENTIONAL,Leiden University Medical Center,OTHER,True
NCT03111277,MR Guided Focused Ultrasound for Treatment of Neuropathic Pain,COMPLETED,2017-09-15,2022-10-09,NA,10,INTERVENTIONAL,"University of Maryland, Baltimore",OTHER,True
NCT03161067,Investigation on the Bidirectional Cortical Neuroprosthetic System,RECRUITING,2017-08-01,2027-09-30,NA,5,INTERVENTIONAL,Johns Hopkins University,OTHER,True
NCT04279067,BCI-FES Therapy for Stroke Rehabilitation,COMPLETED,2020-05-15,2024-11-26,NA,62,INTERVENTIONAL,"University of California, Irvine",OTHER,True
NCT03685578,CERENOVUS Neurothrombectomy Devices Registry,COMPLETED,2018-09-28,2025-02-20,,2000,OBSERVATIONAL,"Cerenovus, Part of DePuy Synthes Products, Inc.",INDUSTRY,True
NCT04904172,Effectiveness of NIRS (Near-Infrared Spectroscopy) at Acute Ischemic Stroke Patients,UNKNOWN,2020-11-01,2023-05,,54,OBSERVATIONAL,Ege University,OTHER,True
NCT04799405,Home-based tDCS in Major Depressive Disorder,COMPLETED,2020-09-24,2021-07-02,NA,5,INTERVENTIONAL,Hebrew SeniorLife,OTHER,True
NCT05196828,Extension Study Evaluating NTX100 Neuromodulation System for Medication-Refractory Primary RLS,COMPLETED,2021-12-20,2022-11-18,NA,103,INTERVENTIONAL,"Noctrix Health, Inc.",INDUSTRY,True
NCT06963645,Augmented Reality-based Telerehabilitation Platform for Patients With Stroke,NOT_YET_RECRUITING,2025-06,2026-06,NA,30,INTERVENTIONAL,Stanford University,OTHER,True
